,DAA Metcalfe Price,Wlt Metcalfe Price
2014-11-21,163.5945567335327,187.06277445143178
2014-11-22,160.04442102260273,187.2447176689182
2014-11-23,174.33372339808625,187.4128395296221
2014-11-24,167.28833008543154,187.58724201756175
2014-11-25,165.80061619861164,187.74416195944139
2014-11-26,166.26931906235748,187.90734048650737
2014-11-27,167.03941750537462,188.07561887033017
2014-11-28,167.32779780650435,189.30617260474995
2014-11-29,162.99162521794779,189.49579422633994
2014-11-30,180.66015434425017,189.68948072067008
2014-12-01,171.68857317871576,189.84718009798618
2014-12-02,176.64996679115626,190.0295085603293
2014-12-03,171.86444021780207,190.17077999917834
2014-12-04,172.17791462660034,190.34892367618338
2014-12-05,172.39812471628377,190.53968452956806
2014-12-06,163.76145539312046,190.7075667244378
2014-12-07,178.77339540604754,190.86226319049254
2014-12-08,175.7695938639013,191.0628052488242
2014-12-09,172.7680328139376,191.23789673072142
2014-12-10,172.4627675583709,191.41458562261715
2014-12-11,171.44867212157547,191.59783854420186
2014-12-12,171.5741684401634,191.77279039526294
2014-12-13,163.7882701446647,192.97665906400806
2014-12-14,184.6156028992335,193.153623849815
2014-12-15,178.25821182363336,193.33095191759358
2014-12-16,179.23517512072362,193.51116731844397
2014-12-17,177.58901032924257,193.67279760353196
2014-12-18,176.9995772452182,193.83599589266785
2014-12-19,174.15032552740195,194.00965139249632
2014-12-20,179.7147699207874,194.17984026912933
2014-12-21,177.39686857364254,194.34781476959188
2014-12-22,181.91092797768582,194.55696195979323
2014-12-23,179.05387298735963,194.74869452424915
2014-12-24,167.04825676855904,194.94469550960184
2014-12-25,162.2781189475153,195.14756287210585
2014-12-26,168.68552358017575,195.3431698891559
2014-12-27,173.03811077124627,195.5392130774023
2014-12-28,183.7769424175664,196.6902431892559
2014-12-29,172.15309727618137,196.9041654782
2014-12-30,172.24711821022495,197.10682260535236
2014-12-31,166.29934735554718,197.30600647106988
2015-01-01,158.00075847862774,197.52273074209984
2015-01-02,174.79892783047376,197.7399822866889
2015-01-03,180.96910358331735,197.95379838250497
2015-01-04,179.86401317314474,198.18137285169314
2015-01-05,181.5800631875853,198.38827780390417
2015-01-06,176.23797031683995,198.5983218848348
2015-01-07,174.03835102542237,198.78484719599393
2015-01-08,179.77241599466956,198.98111487326221
2015-01-09,181.4097381766538,199.16843384401983
2015-01-10,188.68319065141765,199.36553716961112
2015-01-11,184.24316511195508,199.57383276187738
2015-01-12,178.9871672284721,200.71551641419228
2015-01-13,184.7165596957307,200.88801543813685
2015-01-14,186.35558835951895,201.08536152988438
2015-01-15,187.52632657595612,201.2913263609462
2015-01-16,184.61515162093582,201.4813325778922
2015-01-17,189.8014815177705,201.67036118641255
2015-01-18,185.20675241736777,201.88039112457514
2015-01-19,186.9555326407213,202.07850440823893
2015-01-20,182.98004675240853,202.24116474430144
2015-01-21,179.11924723299936,202.44696754004065
2015-01-22,182.59309307287538,202.63382899106062
2015-01-23,179.8121502972715,202.80579714572306
2015-01-24,176.54496907378257,202.9808658712207
2015-01-25,199.4974209634176,203.154871550269
2015-01-26,189.9198710815465,203.33199507050875
2015-01-27,187.39387488959335,204.51606782360153
2015-01-28,176.69597655634777,204.74730669690842
2015-01-29,181.1703280571736,204.97911551771531
2015-01-30,175.7444672459504,205.17461707799487
2015-01-31,193.53965981659442,205.410323577436
2015-02-01,188.7813389708118,205.630942962951
2015-02-02,184.47294070335985,205.85779125048614
2015-02-03,187.50585559623693,206.03937524718293
2015-02-04,184.81277798190393,206.2672032772144
2015-02-05,182.62203728526532,206.49557837724885
2015-02-06,185.98190185807118,206.75045283012653
2015-02-07,178.06428125938737,206.97998965249752
2015-02-08,198.74682693961603,207.17096813228844
2015-02-09,186.94157045891737,207.4044202718269
2015-02-10,186.17442319749378,207.61370529604167
2015-02-11,188.31647128038242,208.8497307874498
2015-02-12,187.50584492772438,209.02458528024187
2015-02-13,203.31180991453127,209.23954461483757
2015-02-14,193.82634759944102,209.47566466425886
2015-02-15,208.82430760334609,209.68274134562705
2015-02-16,194.57130731900835,209.91548825831822
2015-02-17,196.8800442245981,210.1368905232945
2015-02-18,191.95873482065312,210.3856373993225
2015-02-19,184.96071632037052,210.63352318777038
2015-02-20,193.1551917564873,210.8700465648522
2015-02-21,197.70099674735994,211.08310557881447
2015-02-22,198.36741557872293,211.310176065215
2015-02-23,194.6687440707901,211.52419139280326
2015-02-24,190.28203714474063,211.71901723614053
2015-02-25,189.3038827661887,211.95968142648587
2015-02-26,190.35122655012262,213.55233797170084
2015-02-27,194.27708365960626,213.7855054476578
2015-02-28,201.32249865393817,214.003825299782
2015-03-01,199.85189184183645,214.21953706279854
2015-03-02,202.87787837969637,214.46354185061665
2015-03-03,199.21442894427315,214.70814071907444
2015-03-04,194.0774725108816,214.92537183079145
2015-03-05,196.22150920847085,215.1306194973452
2015-03-06,193.45238862033403,215.36124309685047
2015-03-07,197.7819374904249,215.57988590900283
2015-03-08,202.38490034816158,215.82407397986202
2015-03-09,199.47120302970015,216.05000146886235
2015-03-10,195.93119741252573,216.28902698495344
2015-03-11,199.85103731194673,216.5317716994143
2015-03-12,195.31096186775227,216.7387185408414
2015-03-13,196.85997135932422,217.98494286822424
2015-03-14,200.84653326680746,218.1940973480955
2015-03-15,199.65242246104683,218.42289731525472
2015-03-16,201.22932265654626,218.64578516470493
2015-03-17,193.89650768146393,218.85146095765504
2015-03-18,199.7539242932935,219.09784593113272
2015-03-19,201.99903323431587,219.31896385530052
2015-03-20,196.90494841809436,219.53893517027436
2015-03-21,200.42049444339006,219.78371515636053
2015-03-22,204.95563251507832,220.0144324185369
2015-03-23,201.69682648430782,220.25055248961866
2015-03-24,194.22892814929435,220.53296902047921
2015-03-25,195.90200823998805,220.7981220811755
2015-03-26,197.42731197360789,221.0409490314603
2015-03-27,197.16216389555206,221.322214426916
2015-03-28,199.15579179665832,222.4999938606716
2015-03-29,209.18451853907843,222.7543193070356
2015-03-30,203.81563599875614,222.99090748039478
2015-03-31,206.32754488704444,223.2413988458022
2015-04-01,208.15075489948524,223.4623207309659
2015-04-02,203.21914810186635,223.7407992328525
2015-04-03,201.45812343883188,223.9863287880923
2015-04-04,202.38041500230582,224.24423748170852
2015-04-05,208.72974582485676,224.49431092423117
2015-04-06,202.63493348065964,224.70767229463567
2015-04-07,208.8447659872051,224.96562653040414
2015-04-08,205.4983985325979,225.17822495787263
2015-04-09,205.14659120276934,225.40489182569814
2015-04-10,205.3262710992879,225.66452476557765
2015-04-11,210.08439359513085,225.90421413060596
2015-04-12,206.7727068313889,227.2064467074241
2015-04-13,211.8605529001833,227.47643388263725
2015-04-14,207.51002597600413,227.7349318313336
2015-04-15,201.2880254477774,227.94704434941895
2015-04-16,201.0730923426851,228.1874716975847
2015-04-17,202.01935368568158,228.40745413244807
2015-04-18,207.33436990580677,228.66290732245744
2015-04-19,213.4215682760515,228.91720002200367
2015-04-20,206.7983333362645,229.18792136735192
2015-04-21,206.6670678928616,229.4575447783872
2015-04-22,211.94240607366416,229.72605944833603
2015-04-23,211.8193960339503,229.956228496464
2015-04-24,209.32184770731078,230.1762209532439
2015-04-25,213.25825719039784,230.46606985396934
2015-04-26,215.17489588116712,230.72276326552438
2015-04-27,210.53147048904142,232.02624190466707
2015-04-28,211.15038888400994,232.30192210168
2015-04-29,212.82406198977182,232.53127009337263
2015-04-30,208.14245903488063,232.77376770764457
2015-05-01,204.853652298744,233.04220933253168
2015-05-02,214.20917889810298,233.30947126327695
2015-05-03,210.7280995175894,233.56642015856247
2015-05-04,212.87789368239098,233.80018524347358
2015-05-05,214.9768117972928,234.08207462173237
2015-05-06,216.86410866092518,234.37752777688357
2015-05-07,214.5502961400213,234.63691096094786
2015-05-08,223.28193711729608,234.913500738051
2015-05-09,209.3956040470731,235.15190567340798
2015-05-10,217.12209216936017,235.39080928726054
2015-05-11,216.3535994464145,235.6841014005243
2015-05-12,219.24593880347143,237.0294926173788
2015-05-13,214.64263346447675,237.3335624072422
2015-05-14,212.29797680325652,237.6233599529499
2015-05-15,212.74560579102317,237.90066317590455
2015-05-16,217.21704284428498,238.15023645896412
2015-05-17,218.4583626940852,238.47434659826993
2015-05-18,212.9540862554466,238.74798343748992
2015-05-19,217.73904557048607,238.9955697010504
2015-05-20,216.3640743985177,239.27234452623503
2015-05-21,213.05346386736957,239.56893358941096
2015-05-22,216.22765046813544,239.833627090162
2015-05-23,210.0144283765068,240.04889080397257
2015-05-24,224.57364847544352,240.33009603714612
2015-05-25,220.36528362640897,240.60231051484504
2015-05-26,223.49933772678037,240.8809674108177
2015-05-27,219.99084994053433,242.288996988073
2015-05-28,219.7345992549328,242.5472208861495
2015-05-29,230.27857580615034,242.84919162241584
2015-05-30,230.70852523658934,243.11650457842015
2015-05-31,229.3511449386068,243.40808540933503
2015-06-01,234.43848375080785,243.66874500023997
2015-06-02,231.20978397295514,243.96563906898518
2015-06-03,230.57704152547868,244.24737721704588
2015-06-04,225.26553061243186,244.52778623258365
2015-06-05,223.36966243582324,244.80286296971258
2015-06-06,226.07843832309257,245.1586012090058
2015-06-07,222.7211794815302,245.4571896267041
2015-06-08,222.26422894285014,245.7726086870998
2015-06-09,230.7877914986991,246.076749626506
2015-06-10,245.01424245220355,246.41805138540508
2015-06-11,230.10673150307542,247.8002973127386
2015-06-12,233.78621937798292,248.090194419965
2015-06-13,231.00582568417465,248.4156122843342
2015-06-14,233.58724767730845,248.71929302016227
2015-06-15,239.60665908307115,249.01548673034736
2015-06-16,230.51285603641972,249.25873240934718
2015-06-17,240.963255069212,249.58518607371656
2015-06-18,233.67808712627027,249.90835465709574
2015-06-19,234.9462443232032,250.21365188046244
2015-06-20,227.70784537082858,250.49260559222236
2015-06-21,232.73435947440964,250.751300495317
2015-06-22,229.55975061826064,251.07123892276095
2015-06-23,238.87584545831908,251.36471370123132
2015-06-24,231.0085275306116,251.69254242414888
2015-06-25,220.96599979748257,252.01279323527297
2015-06-26,237.9169092564761,253.5747494976772
2015-06-27,237.28316943249607,253.84968084657228
2015-06-28,234.0134799544624,254.15087209450212
2015-06-29,237.95988279722275,254.45063712272818
2015-06-30,243.24202428472694,254.7618561092208
2015-07-01,242.72030024890697,255.05229810590188
2015-07-02,244.95148126424476,255.3844278535033
2015-07-03,241.58175315430816,255.73258140365516
2015-07-04,235.2399786360016,256.06214557761126
2015-07-05,243.94664552525887,256.3707962138414
2015-07-06,254.09168400643543,256.76529684195685
2015-07-07,247.6947439470549,257.0581403103958
2015-07-08,247.21006590770196,257.4108728528842
2015-07-09,251.08722608255326,257.70299014163686
2015-07-10,248.40189990411096,258.0420585861775
2015-07-11,249.17906277061567,259.8162198900418
2015-07-12,247.8180796844686,260.11717332892243
2015-07-13,245.00317426660615,260.4479058733758
2015-07-14,242.86850331267078,260.77050380189536
2015-07-15,238.29016805789843,261.1141359958931
2015-07-16,240.92349495142867,261.41583521336463
2015-07-17,233.6149884439581,261.74760150151087
2015-07-18,234.8768888422656,262.08473613819274
2015-07-19,246.3633263564305,262.4295481682822
2015-07-20,243.76656297800605,262.78437150586916
2015-07-21,251.07825443523157,263.07393752607237
2015-07-22,245.35519586887804,263.4259145768553
2015-07-23,239.92198653552123,263.7467045284128
2015-07-24,240.38551597636032,264.13497614072867
2015-07-25,235.0592776211479,264.4897725380113
2015-07-26,249.806561340653,266.6287108022126
2015-07-27,246.2840457480352,266.9768775484926
2015-07-28,251.51088785253137,267.29545205086805
2015-07-29,253.90301206498918,267.65239512667705
2015-07-30,246.07360532253952,267.96784959228523
2015-07-31,251.60863574810682,268.3242043239312
2015-08-01,252.24702498217707,268.69097194005184
2015-08-02,250.6722623754599,269.0492257938388
2015-08-03,253.02802478903817,269.42271392656454
2015-08-04,251.74526723898478,269.74707108447126
2015-08-05,256.74665520216945,270.06501735588307
2015-08-06,252.85280405666143,270.40769280137255
2015-08-07,250.14070326600302,270.73679309772
2015-08-08,246.25862160378836,271.1245535393333
2015-08-09,245.5426454157978,271.4674600181156
2015-08-10,253.7811843843802,273.2577868135963
2015-08-11,248.7717868360612,273.65384386668933
2015-08-12,250.96819487272674,273.9626670224616
2015-08-13,249.79253116208127,274.32382483810767
2015-08-14,249.11681150893503,274.673584871111
2015-08-15,250.39259093319797,275.01185781664105
2015-08-16,251.69198283454477,275.35342500237147
2015-08-17,256.4680247533641,275.7181822562263
2015-08-18,257.014366844765,276.0689402041716
2015-08-19,254.10490193312492,276.4580303400971
2015-08-20,254.00797683200798,276.83316691210905
2015-08-21,255.17190261941764,277.2469667262254
2015-08-22,259.0485881810527,277.6443444240795
2015-08-23,256.8048264983074,277.9822326673947
2015-08-24,263.4128912093246,278.37407498842424
2015-08-25,258.4029336119795,280.89966100603027
2015-08-26,259.04430678598334,281.3130420055225
2015-08-27,254.3888685563733,281.665733833185
2015-08-28,261.76241750733584,282.0658025651224
2015-08-29,260.63734248746516,282.4799365495625
2015-08-30,258.54966596307054,282.8692611038686
2015-08-31,266.01171549029397,283.2778703317907
2015-09-01,266.50689047540027,283.679786977191
2015-09-02,262.91401344442573,284.0985348360259
2015-09-03,264.55931838070643,284.4816899942854
2015-09-04,255.022885530442,284.892195684014
2015-09-05,271.91112920841266,285.28007081755715
2015-09-06,264.096829486958,285.66102265982136
2015-09-07,271.6371363140941,286.0642078962384
2015-09-08,276.92953577724955,286.4258867116274
2015-09-09,267.3566591275762,288.1884196548174
2015-09-10,263.7473513189299,288.6484931259903
2015-09-11,273.2005193815153,289.07470944059025
2015-09-12,262.8011193002412,289.4398934957667
2015-09-13,273.95450642322595,289.8495278271752
2015-09-14,272.91769129568826,290.2630082187001
2015-09-15,276.69227416354795,290.6994858459284
2015-09-16,271.28080830436755,291.0879198887788
2015-09-17,275.2135335252665,291.48284657614727
2015-09-18,276.98587695245163,291.8870658330347
2015-09-19,263.2709514534982,292.2316389289582
2015-09-20,281.76201084038854,292.5852932162255
2015-09-21,287.2219411809409,292.9508618062741
2015-09-22,285.5604516434493,293.3868111292622
2015-09-23,273.09268889745977,293.8267968334811
2015-09-24,273.0585812052476,295.92480738998296
2015-09-25,272.694019826261,296.38753162192455
2015-09-26,278.98704393636064,296.8034704267957
2015-09-27,281.9154215155241,297.226210737622
2015-09-28,274.8823597833287,297.6330134188732
2015-09-29,290.7256221585614,298.1294433429266
2015-09-30,285.9584026035241,298.55294217719995
2015-10-01,276.62394604645556,298.9804660022149
2015-10-02,280.3589582385624,299.3774725963852
2015-10-03,264.5848928905563,299.7957036092728
2015-10-04,279.72583621217456,300.2382208267637
2015-10-05,278.4800405552944,300.68198648776536
2015-10-06,286.531419471545,301.0949685206426
2015-10-07,282.8536345684654,301.48275788478287
2015-10-08,280.94334367643495,301.8919871002332
2015-10-09,273.78732394828734,304.4809014778013
2015-10-10,286.1537133115984,304.9555330940581
2015-10-11,280.98900151177867,305.38986391576935
2015-10-12,284.3673009700942,305.8134248243592
2015-10-13,284.80068601857243,306.2231310108607
2015-10-14,287.9316305177997,306.6789173464468
2015-10-15,299.6123979358269,307.1781577070361
2015-10-16,295.49544930175114,307.61248441240815
2015-10-17,304.11818442186785,308.0237506679634
2015-10-18,292.6538252047515,308.46338555359137
2015-10-19,298.76236697404795,308.96510828097684
2015-10-20,312.4053883978056,309.3553900111458
2015-10-21,298.24893840616886,309.79557445867954
2015-10-22,301.1480247959445,310.2492235091481
2015-10-23,303.8082220460625,310.7072093052311
2015-10-24,308.60338820139964,313.2247255904743
2015-10-25,307.3701121627675,313.7080056083815
2015-10-26,308.02663016242735,314.2208821401778
2015-10-27,304.01572880408514,314.6819412764933
2015-10-28,304.9921409445446,315.11908408882493
2015-10-29,312.82157263890747,315.59526524953213
2015-10-30,310.24148866097045,316.13615685991
2015-10-31,309.6766910301838,316.60253167725654
2015-11-01,316.4797905812755,317.0893200983878
2015-11-02,319.8525868173427,317.57751927334493
2015-11-03,330.47734222556636,318.073544197721
2015-11-04,341.6254616944599,318.57102817002686
2015-11-05,330.02071641003505,319.04096548604866
2015-11-06,327.0535177550182,319.5089749817253
2015-11-07,312.97799810971014,320.00096430577963
2015-11-08,318.8148554843754,322.85162100702877
2015-11-09,324.6826037476019,323.3413279820445
2015-11-10,323.0620233819417,323.82252703238123
2015-11-11,317.4104547119796,324.3778978196741
2015-11-12,318.0739570691414,324.9118039807378
2015-11-13,314.495982355163,325.44402554687815
2015-11-14,321.4410038661431,325.91773982892727
2015-11-15,328.4550024457023,326.4530494086506
2015-11-16,328.03568994000153,327.03370469160603
2015-11-17,324.70280778775725,327.53535513852813
2015-11-18,329.01345445838894,328.0519700085208
2015-11-19,314.57245145026684,328.5124615884544
2015-11-20,319.452469746547,329.07957031462354
2015-11-21,322.58152251221804,329.67239519238007
2015-11-22,325.39126278857736,330.2603654559857
2015-11-23,315.7106835767719,333.2236189076446
2015-11-24,328.3920859834609,333.76538004643993
2015-11-25,323.27750212621345,334.28087459429696
2015-11-26,329.92471669285396,334.8958244644339
2015-11-27,323.4057768905321,335.36192677426703
2015-11-28,337.09234819439337,335.9031313078602
2015-11-29,315.5899904158479,336.4283095666048
2015-11-30,356.92714322497795,337.001040051533
2015-12-01,340.01308961390953,337.59334317520097
2015-12-02,343.1085459303663,338.16619571716603
2015-12-03,326.86418784740744,338.6729413885998
2015-12-04,342.30756217492694,339.2205183781774
2015-12-05,353.6909108400006,339.8488447684029
2015-12-06,346.0680935203687,340.4215942284154
2015-12-07,352.4454797442253,340.95270790361246
2015-12-08,354.05856192198104,344.34892581188063
2015-12-09,364.14483118862273,344.96634052337504
2015-12-10,360.56022730699493,345.7631666854719
2015-12-11,359.77155149757317,346.35559974413246
2015-12-12,374.23861439717354,346.9573473017194
2015-12-13,365.35656135038744,347.48639124777213
2015-12-14,374.2607652586825,348.2153204381656
2015-12-15,369.49284468654207,348.9019568289998
2015-12-16,368.55949797005695,349.51565162231685
2015-12-17,361.07561806231564,350.1010703334516
2015-12-18,363.2953177720364,350.7414226684441
2015-12-19,372.9240706532526,351.33823711022166
2015-12-20,370.1340266747961,351.9674754856562
2015-12-21,376.3231425120981,352.53747677963656
2015-12-22,370.95246247960546,353.11301683747166
2015-12-23,371.4768277321707,356.8745242087945
2015-12-24,367.004709842343,357.4134086085525
2015-12-25,344.1257205741025,358.0479154013364
2015-12-26,358.16082026007507,358.71991194097285
2015-12-27,357.07665812894874,359.5285675086087
2015-12-28,359.12010886510916,360.1263453282652
2015-12-29,363.5812429985385,360.7577590810385
2015-12-30,356.3362470756071,361.4151406074078
2015-12-31,344.18359690105996,361.98264008755507
2016-01-01,333.3984671780838,362.52367382336985
2016-01-02,363.7180776450316,363.10642923336076
2016-01-03,359.07367530790725,363.690894929227
2016-01-04,363.9475921563209,364.42287933386103
2016-01-05,370.59135833848103,365.0599817284212
2016-01-06,356.4426617408634,365.63388736670674
2016-01-07,371.3366325114221,368.99820209202824
2016-01-08,364.7556945122139,369.7136656235208
2016-01-09,380.4176433650065,370.3402081495995
2016-01-10,372.30896711230247,371.0687497586885
2016-01-11,379.749101989163,371.77897086693076
2016-01-12,380.8985797359849,372.49166215538673
2016-01-13,375.4558108772941,373.11414298337456
2016-01-14,375.41194955817747,373.6751452428997
2016-01-15,371.35784962908156,374.19109445926676
2016-01-16,398.0890064070598,374.79325283364375
2016-01-17,401.4158396983958,375.43550390371075
2016-01-18,391.31232857861033,376.1737805008024
2016-01-19,378.35856032643665,376.7431453890984
2016-01-20,426.94387023681094,377.3957592741417
2016-01-21,402.1938580006463,377.9857238727822
2016-01-22,400.38549294113136,382.5296893509111
2016-01-23,392.60636895404616,383.31590644496856
2016-01-24,400.3336442247393,384.0697108899005
2016-01-25,410.1273267028933,384.78630954441644
2016-01-26,410.79888490146135,385.4964290234696
2016-01-27,412.4947128481462,386.18661089621247
2016-01-28,408.8642610506749,386.83875465514984
2016-01-29,413.7332147758519,387.596111451401
2016-01-30,405.0394643967214,388.4372467272662
2016-01-31,404.385931541187,389.25452391449414
2016-02-01,437.01551160047893,389.9840943901002
2016-02-02,450.91627571748415,390.8026756364469
2016-02-03,422.0632567022934,391.6197728930207
2016-02-04,401.716879693129,392.3894502368089
2016-02-05,414.29572495998775,393.2539779323631
2016-02-06,414.00792625654213,396.7954079337597
2016-02-07,419.697987693734,397.6182834482019
2016-02-08,410.94376844949414,398.3126134003048
2016-02-09,421.3536939759785,399.1411302643262
2016-02-10,415.0135538864821,399.91593437454725
2016-02-11,418.56951455644486,400.8264430808978
2016-02-12,412.3752038965893,401.64048682740304
2016-02-13,407.1443604158953,402.38570123671263
2016-02-14,421.4326654078324,403.18139952378266
2016-02-15,422.71954822949607,403.91245555738266
2016-02-16,418.9437209370647,404.57822693298607
2016-02-17,434.68217527106844,405.32834901793615
2016-02-18,424.96345628109486,406.149051977961
2016-02-19,433.0757831358435,406.85556715305756
2016-02-20,424.8920816304737,407.5887502493438
2016-02-21,436.7341227856534,410.93875120279574
2016-02-22,439.09883970110144,411.5684314068863
2016-02-23,443.33277672421787,412.24463772144253
2016-02-24,421.32073124733006,412.83294657387825
2016-02-25,439.74182167948237,413.6079932971188
2016-02-26,426.12483652459736,414.3102579358605
2016-02-27,424.3553221336137,415.0499156134216
2016-02-28,433.6250162296685,415.7262041614125
2016-02-29,451.9524049512575,416.399379831734
2016-03-01,452.4326885051371,417.11515953448406
2016-03-02,451.37594416866403,417.9147308489415
2016-03-03,457.73201709351883,418.60443325577944
2016-03-04,442.60826930226733,419.3987982565441
2016-03-05,448.1111604980526,420.17008535347765
2016-03-06,413.37485041140707,420.9335508025557
2016-03-07,418.106598044936,424.5724282760884
2016-03-08,431.074620031195,425.3789610426036
2016-03-09,444.75776608544663,426.2619041817597
2016-03-10,428.3774087216014,427.07939638066046
2016-03-11,426.06311969400207,427.9261639249752
2016-03-12,407.19301384380435,428.69078867412685
2016-03-13,423.5975952542409,429.39914604279454
2016-03-14,434.040110094596,430.2112257518024
2016-03-15,434.93827880402006,431.0743429744111
2016-03-16,435.1750172001623,431.8920125979408
2016-03-17,446.02582564763253,432.652951766088
2016-03-18,429.4679411477066,433.38914428079744
2016-03-19,431.23633725317484,434.1275421103961
2016-03-20,432.8390604524571,434.9226983058854
2016-03-21,435.3514871160027,435.68211143161744
2016-03-22,444.51772330232313,439.80877084782855
2016-03-23,438.02158688359094,440.6360763502463
2016-03-24,436.4142157012289,441.4549546263466
2016-03-25,424.4231033175062,442.2709059719631
2016-03-26,451.41554576520906,443.1288176758835
2016-03-27,432.536147240589,443.92202614328164
2016-03-28,468.0355522545452,444.8816866559794
2016-03-29,509.8536178332822,445.7711911112424
2016-03-30,456.73855785358853,446.6068631203633
2016-03-31,441.4325496910916,447.31391607378936
2016-04-01,465.6681474661013,448.18902862234927
2016-04-02,462.9977480642926,448.98666222506074
2016-04-03,454.30968774964305,449.8040746174681
2016-04-04,464.96705982746687,450.7629405473632
2016-04-05,459.20114167465556,451.6614924863036
2016-04-06,465.1755844625458,455.8570582134762
2016-04-07,456.5489144074778,456.67591455950736
2016-04-08,451.84404792016534,457.5269315229566
2016-04-09,451.15641591229826,458.48763119253186
2016-04-10,457.75138223694364,459.5174462767134
2016-04-11,469.25337560048223,460.4315653034256
2016-04-12,479.2070924269076,461.31882412632444
2016-04-13,478.1684084750597,462.3054794679268
2016-04-14,469.58358965935616,463.29580656940357
2016-04-15,461.57439022486057,464.1380580407391
2016-04-16,451.24918827568064,464.97688328429126
2016-04-17,478.7564117360353,465.9405128782364
2016-04-18,475.79878524952323,466.7604868721701
2016-04-19,479.10348983065103,467.68134098570107
2016-04-20,472.9686183687982,468.69792374716013
2016-04-21,481.82829635147493,472.4298684495729
2016-04-22,468.4427311408244,473.32382325425044
2016-04-23,467.7928779957747,474.22699127114913
2016-04-24,476.5449246120852,475.0575171568241
2016-04-25,490.6331074130455,475.85896048107276
2016-04-26,501.45111882990165,476.8149031441394
2016-04-27,486.6639660684591,477.634200964035
2016-04-28,481.48247510937006,478.4942129242042
2016-04-29,500.7032007844086,479.5041464882981
2016-04-30,477.7590160306319,480.4406514083655
2016-05-01,472.4780202045331,481.4383447754965
2016-05-02,493.38288502889014,482.4525597607775
2016-05-03,488.09801362825755,483.43149490746123
2016-05-04,505.72665935238376,484.51815055095767
2016-05-05,488.1028558719309,485.53049410359506
2016-05-06,493.0740088470109,489.9857568726593
2016-05-07,474.52836508561523,490.9814066034349
2016-05-08,484.87373042990697,492.100670244205
2016-05-09,505.1586149752716,493.24443090623646
2016-05-10,508.59947486516666,494.3053038763142
2016-05-11,502.48054037382406,495.20135796113254
2016-05-12,494.5205768908818,496.1408190420433
2016-05-13,499.9246237650282,497.1716489657793
2016-05-14,496.43298934853345,498.1516178689889
2016-05-15,493.24376486347126,499.1007055563667
2016-05-16,518.7748486907394,500.0666198346867
2016-05-17,513.7651001055298,501.03574121810635
2016-05-18,522.9237274793585,502.09098539579736
2016-05-19,503.1625737683313,502.9212933014046
2016-05-20,506.6790000212481,503.955534342975
2016-05-21,518.9350181951093,508.131166526016
2016-05-22,506.3031305818418,509.4280215843374
2016-05-23,534.018572198478,510.7021646878333
2016-05-24,528.4369864991529,511.74675700259917
2016-05-25,526.2003298414099,512.7307178823575
2016-05-26,522.7571126420715,513.6964159525862
2016-05-27,537.5236899377684,514.6939732434123
2016-05-28,519.6903610129432,515.6515667162569
2016-05-29,513.0179787485514,516.7134976421597
2016-05-30,547.3056506579906,517.7573745165402
2016-05-31,528.1113045812143,518.6810004573713
2016-06-01,536.2124660183739,519.7243513240646
2016-06-02,531.648629926669,520.7346129587452
2016-06-03,534.3807575346391,521.7776504839367
2016-06-04,517.7770576293362,522.6544852305376
2016-06-05,527.9246328312335,527.4405798888723
2016-06-06,549.3924168032952,528.7135046742451
2016-06-07,549.1963204220665,529.7657169918567
2016-06-08,538.7151144885775,530.8517052837326
2016-06-09,555.2135061188413,532.1007173990104
2016-06-10,547.4943143285413,533.1948424501759
2016-06-11,537.1940946663009,534.3844548934624
2016-06-12,560.289036463689,535.5018901663719
2016-06-13,580.604868860502,536.7387265530378
2016-06-14,566.0901671941898,537.7563918741633
2016-06-15,585.7074412062693,538.9323007124881
2016-06-16,586.6806655230929,540.0892297533243
2016-06-17,584.6343471619585,541.2503655978018
2016-06-18,582.3807129310402,542.4862550882928
2016-06-19,563.326693496287,543.8764383767627
2016-06-20,586.7489250743079,548.0755015083581
2016-06-21,596.6838514178216,549.2631368416605
2016-06-22,584.6261013716055,550.2948689966858
2016-06-23,583.5566039046101,551.4182817953935
2016-06-24,580.3376281346449,552.4568534903957
2016-06-25,579.3380279928148,553.7657835479106
2016-06-26,569.5294954132639,554.9499190297029
2016-06-27,568.7166293240499,556.1464794036236
2016-06-28,589.2511518032744,557.3555737674462
2016-06-29,560.6367276532814,558.5526695881194
2016-06-30,578.6812309284089,559.7870738755939
2016-07-01,576.8491130017177,561.0674517993316
2016-07-02,553.9022030940325,562.3029141648392
2016-07-03,556.9672804516466,563.584646334045
2016-07-04,584.9811983777056,564.8461817916249
2016-07-05,575.5750697369818,569.0086037225368
2016-07-06,575.7558026787575,570.1944855811391
2016-07-07,571.4144391574093,571.3589734854472
2016-07-08,572.5198667828915,572.5958097380397
2016-07-09,561.2275790008747,573.6442237575122
2016-07-10,546.8898084132408,574.313462316063
2016-07-11,588.199765847288,574.9280806072661
2016-07-12,581.0660975956167,575.5438011779265
2016-07-13,571.3195538959569,576.1001892416365
2016-07-14,586.7089119918935,576.7093650359108
2016-07-15,570.7230097179195,577.2936294572283
2016-07-16,581.0333978051237,577.9743541994666
2016-07-17,568.3849874403804,578.6216353803353
2016-07-18,590.7966993459463,579.2657737594811
2016-07-19,585.1501220255866,579.8238342126332
2016-07-20,584.6975403605496,583.5115352534367
2016-07-21,577.1502189858763,584.0972858106855
2016-07-22,586.0956971351302,584.6663589641373
